LPERMNO,fyear,prcc_f,ajex,adjust_prccf,prcc_pcchg
57904,2014,61.09,2,122.18,-0.085479042
57904,2015,59.9,2,119.8,-0.019479457
57904,2016,69.6,2,139.2,0.161936561
57904,2017,87.78,2,175.56,0.261206897
57904,2018,45.56,1,45.56,-0.740487583
57904,2019,52.9,1,52.9,0.161106234
57904,2020,44.47,1,44.47,-0.159357278
57904,2021,58.39,1,58.39,0.313020013
13056,2006,23.38,1,23.38,
13056,2007,18.82,1,18.82,-0.195038494
13056,2008,3.73,1,3.73,-0.801806589
13056,2009,19.07,1,19.07,4.112600536
13056,2010,21.65,1,21.65,0.135291033
13056,2011,15,1,15,-0.307159353
13056,2012,16.2,1,16.2,0.08
15667,2006,50.92,1,50.92,
15667,2007,44.19,1,44.19,-0.132168107
15667,2008,37.51,1,37.51,-0.151165422
66800,2006,71.66,0.05,3.583,
66800,2007,58.3,0.05,2.915,-0.186435948
66800,2008,1.57,0.05,0.0785,-0.973070326
66800,2009,29.98,1,29.98,380.910828
66800,2010,57.62,1,57.62,0.921947965
66800,2011,23.2,1,23.2,-0.597362027
66800,2012,35.3,1,35.3,0.521551724
66800,2013,51.05,1,51.05,0.446175637
66800,2014,56.01,1,56.01,0.097159647
66800,2015,61.97,1,61.97,0.10640957
66800,2016,65.31,1,65.31,0.053897047
66800,2017,59.58,1,59.58,-0.087735416
66800,2018,39.41,1,39.41,-0.338536422
66800,2019,51.33,1,51.33,0.302461304
66800,2020,37.86,1,37.86,-0.262419638
66800,2021,56.86,1,56.86,0.501848917
29014,2006,45.6999,1,45.6999,
29014,2007,65.5,1,65.5,0.43326353
29014,2008,28.5,1,28.5,-0.564885496
29014,2009,67.24,1,67.24,1.359298246
29014,2010,82.22,1,82.22,0.222784057
85404,2006,2.02,1,2.02,
85404,2007,1.3401,1,1.3401,-0.336584158
85404,2008,1,1,1,-0.253787031
85404,2009,0.9,1,0.9,-0.1
13470,2006,6.69,1,6.69,
13470,2007,7.03,1,7.03,0.050822123
13470,2008,4.8,1,4.8,-0.317211949
13470,2009,6.63,1,6.63,0.38125
13470,2010,6.14,1,6.14,-0.073906486
13507,2006,114.11,1,114.11,
13507,2007,121.24,1,121.24,0.062483568
13507,2008,73.73,1,73.73,-0.391867371
13507,2009,119.44,1,119.44,0.619964736
13507,2010,85.62,1,85.62,-0.283154722
13507,2011,73.03,1,73.03,-0.147045083
13507,2012,68.29,1,68.29,-0.064904834
13507,2013,114.54,1,114.54,0.677258749
13507,2014,114.26,1,114.26,-0.002444561
13507,2015,102.27,1,102.27,-0.104936111
13507,2016,124.61,1,124.61,0.218441381
13507,2017,128.25,1,128.25,0.029211139
13507,2018,127.24,1,127.24,-0.007875244
13507,2019,117.68,1,117.68,-0.075133606
13507,2020,96.12,1,96.12,-0.183208702
85439,2006,7.66,1,7.66,
85439,2007,15.62,1,15.62,1.039164491
85439,2008,13.06,1,13.06,-0.163892446
85439,2009,7.65,1,7.65,-0.41424196
85439,2010,4.42,1,4.42,-0.422222222
85439,2011,7.33,1,7.33,0.658371041
85439,2012,11.957,1,11.957,0.631241473
85439,2013,54.76,1,54.76,3.579744083
13603,2006,16,1,16,
13603,2007,20.05,1,20.05,0.253125
13603,2008,21.51,1,21.51,0.072817955
13603,2009,23.07,1,23.07,0.072524407
49322,2006,7.87,1,7.87,
49322,2007,9.8,1,9.8,0.24523507
49322,2008,8.95,1,8.95,-0.086734694
49322,2009,12.25,1,12.25,0.368715084
49322,2010,7.95,1,7.95,-0.351020408
49322,2011,1.87,1,1.87,-0.764779874
49322,2012,2.73,1,2.73,0.459893048
49322,2013,5.2499,1,5.2499,0.923040293
49322,2014,5.46,1,5.46,0.04001981
49322,2015,5.6189,1,5.6189,0.029102564
49322,2016,5.17,1,5.17,-0.079891082
49322,2017,12.85,1,12.85,1.48549323
49322,2018,12.07,1,12.07,-0.060700389
49322,2019,17.13,1,17.13,0.41922121
49322,2020,10.9,1,10.9,-0.363689434
58560,2006,52.67,1,52.67,
58560,2007,54.57,1,54.57,0.036073666
58560,2008,55.8,1,55.8,0.022539857
58560,2009,74.92,1,74.92,0.34265233
58560,2010,92.36,1,92.36,0.232781634
58560,2011,67.05,1,67.05,-0.274036379
58560,2012,60.99,1,60.99,-0.090380313
58560,2013,67.17,1,67.17,0.101328087
58560,2014,48.86,1,48.86,-0.272591931
58560,2015,27.69,1,27.69,-0.433278756
13769,2006,6.65,1,6.65,
13769,2007,2.06,1,2.06,-0.690225564
13769,2008,1.05,1,1.05,-0.490291262
13769,2009,2.95,1,2.95,1.80952381
13769,2010,2.82,1,2.82,-0.044067797
13769,2011,2.6608,1,2.6608,-0.056453901
13769,2012,2.73,1,2.73,0.026007216
13769,2013,2.77,1,2.77,0.014652015
13769,2014,2.81,1,2.81,0.014440433
13769,2015,1.84,1,1.84,-0.34519573
13769,2016,3.35,1,3.35,0.820652174
13769,2017,2.5965,1,2.5965,-0.224925373
13769,2018,2.38,1,2.38,-0.083381475
13769,2019,2.44,1,2.44,0.025210084
13769,2020,2.22,1,2.22,-0.090163934
13777,2006,8.8,1,8.8,
13777,2007,6.16,1,6.16,-0.3
13777,2008,5.55,1,5.55,-0.099025974
13777,2009,6.39,1,6.39,0.151351351
13777,2010,7.78,1,7.78,0.217527387
13777,2011,8.28,1,8.28,0.064267352
13777,2012,8.31,1,8.31,0.003623188
13777,2013,9.64,1,9.64,0.160048135
13777,2014,9.71,1,9.71,0.007261411
13777,2015,9.14,1,9.14,-0.058702369
13777,2016,10.97,1,10.97,0.200218818
13777,2017,12.76,1,12.76,0.163172288
13777,2018,12.95,1,12.95,0.014890282
13777,2019,16.48,1,16.48,0.272586873
13777,2020,20.69,1,20.69,0.255461165
81285,2006,45.85,1,45.85,
81285,2007,46.71,1,46.71,0.018756816
69200,2006,13.2,1,13.2,
69200,2007,23.85,1,23.85,0.806818182
11144,2006,15.9,1,15.9,
11144,2007,17.35,1,17.35,0.091194969
11144,2008,11.7,1,11.7,-0.325648415
11144,2009,8.3,1,8.3,-0.290598291
11144,2010,8.54,1,8.54,0.028915663
11144,2011,13.34,1,13.34,0.56206089
11144,2012,31.07,1,31.07,1.329085457
11144,2013,24.29,1,24.29,-0.21821693
11144,2014,11.62,1,11.62,-0.521613833
11144,2015,14.01,1,14.01,0.205679862
11144,2016,19.15,1,19.15,0.366880799
11144,2017,19.65,1,19.65,0.026109661
11144,2018,15.19,1,15.19,-0.22697201
11144,2019,19.47,1,19.47,0.281764319
11144,2020,15.52,1,15.52,-0.20287622
11144,2021,16.39,1,16.39,0.056056701
50091,2006,75.21,1,75.21,
50091,2007,105.78,1,105.78,0.406461907
50091,2008,53.88,1,53.88,-0.490640953
50091,2009,56.96,1,56.96,0.057164068
50091,2010,70.8,1,70.8,0.242977528
85257,2006,31.84,2.25,71.64,
85257,2007,46.84,2.25,105.39,0.471105528
85257,2008,30.21,2.25,67.9725,-0.355038429
85257,2009,38.24,2.25,86.04,0.265806024
85257,2010,39.25,1.5,58.875,-0.315725244
85257,2011,42.1,1.5,63.15,0.072611465
85257,2012,37.57,1,37.57,-0.4050673
85257,2013,52.67,1,52.67,0.401916423
85257,2014,52.63,1,52.63,-0.000759446
85257,2015,53.59,1,53.59,0.018240547
85257,2016,48.6,1,48.6,-0.093114387
85257,2017,72.47,1,72.47,0.491152263
85257,2018,67.7,1,67.7,-0.065820339
85257,2019,99.74,1,99.74,0.473264402
85257,2020,120.94,1,120.94,0.212552637
85257,2021,147.04,1,147.04,0.215809492
14008,2006,68.31,1,68.31,
14008,2007,46.44,1,46.44,-0.320158103
14008,2008,57.75,1,57.75,0.243540052
14008,2009,56.57,1,56.57,-0.0204329
14008,2010,54.9,1,54.9,-0.029520947
14008,2011,64.21,1,64.21,0.169581056
14008,2012,86.2,1,86.2,0.34247002
14008,2013,114.08,1,114.08,0.323433875
14008,2014,159.29,1,159.29,0.396300842
14008,2015,162.33,1,162.33,0.019084688
14008,2016,146.21,1,146.21,-0.099303887
14008,2017,173.9,1,173.9,0.189385131
14008,2018,194.67,1,194.67,0.119436458
14008,2019,241.07,1,241.07,0.238352083
14008,2020,229.92,1,229.92,-0.046252126
14008,2021,224.97,1,224.97,-0.021529228
64864,2006,4.79,0.05,0.2395,
64864,2007,7.39,0.05,0.3695,0.542797495
64864,2008,0.58,0.05,0.029,-0.921515562
64864,2009,2.7,0.05,0.135,3.655172414
64864,2010,2.31,0.05,0.1155,-0.144444444
64864,2011,0.3197,0.05,0.015985,-0.861601732
18075,2006,33.48,1,33.48,
18075,2007,38.13,1,38.13,0.138888889
18075,2008,21.7,1,21.7,-0.430894309
18075,2009,31.53,1,31.53,0.452995392
18075,2010,28.05,1,28.05,-0.110371075
18075,2011,19.34,1,19.34,-0.310516934
18075,2012,19.98,1,19.98,0.033092037
18075,2013,19.45,1,19.45,-0.026526527
18075,2014,19.25,1,19.25,-0.010282776
18075,2015,10.26,1,10.26,-0.467012987
18075,2016,16.75,1,16.75,0.632553606
18075,2017,12.4,1,12.4,-0.259701493
18075,2018,3.1,1,3.1,-0.75
18075,2019,3.01,1,3.01,-0.029032258
18075,2020,5.48,1,5.48,0.820598007
38746,2006,60.26,1,60.26,
38746,2007,52.15,1,52.15,-0.134583472
38746,2008,18.59,1,18.59,-0.643528284
38746,2009,14.5,1,14.5,-0.220010758
38746,2010,10,1,10,-0.310344828
38746,2011,7.77,1,7.77,-0.223
38746,2012,9,1,9,0.158301158
38746,2013,5.44,1,5.44,-0.395555556
38746,2014,5.11,1,5.11,-0.060661765
38746,2015,4.45,1,4.45,-0.129158513
38746,2016,6.01,1,6.01,0.350561798
38746,2017,7.25,1,7.25,0.206322795
38746,2018,5.58,1,5.58,-0.230344828
38746,2019,4.84,1,4.84,-0.132616487
38746,2020,10.7,1,10.7,1.210743802
60871,2006,31.82,1,31.82,
60871,2007,33.46,1,33.46,0.051539912
60871,2008,21.36,1,21.36,-0.361625822
60871,2009,25.63,1,25.63,0.199906367
60871,2010,33.67,1,33.67,0.313694889
60871,2011,36.57,1,36.57,0.086130086
60871,2012,39.1213,1,39.1213,0.069764835
60871,2013,49.3,1,49.3,0.260183072
60871,2014,49.62,1,49.62,0.006490872
60871,2015,60.12,1,60.12,0.211608222
60871,2016,64.1,1,64.1,0.066200931
60871,2017,91.3,1,91.3,0.424336973
60871,2018,83.71,1,83.71,-0.08313253
60871,2019,106.63,1,106.63,0.273802413
60871,2020,118.53,1,118.53,0.111600863
60871,2021,173.49,1,173.49,0.463680081
14198,2006,45.74,1,45.74,
14198,2007,66.39,1,66.39,0.451464801
14198,2008,73.18,1,73.18,0.102274439
14198,2009,37.91,1,37.91,-0.481962285
14198,2010,45.47,1,45.47,0.199419678
14198,2011,53.79,1,53.79,0.182977788
14198,2012,64.02,1,64.02,0.190184049
14198,2013,71.39,1,71.39,0.115120275
14198,2014,71.91,1,71.91,0.007283933
14198,2015,80.55,1,80.55,0.120150188
14198,2016,84.02,1,84.02,0.043078833
14198,2017,70.2,1,70.2,-0.164484647
14219,2006,1.87,0.2,0.374,
14219,2007,1.54,0.2,0.308,-0.176470588
14219,2008,0.58,0.2,0.116,-0.623376623
14219,2009,0.67,0.2,0.134,0.155172414
14219,2010,2.4201,1,2.4201,17.06044776
14219,2011,5.58,1,5.58,1.305689848
14219,2012,3.172,1,3.172,-0.431541219
14227,2006,20.49,1,20.49,
14227,2007,17.61,1,17.61,-0.140556369
14227,2008,10.57,1,10.57,-0.399772856
14227,2009,17.68,1,17.68,0.672658467
14227,2010,14.94,1,14.94,-0.154977376
14227,2011,21.25,1,21.25,0.422356091
14227,2012,19.6,1,19.6,-0.077647059
14227,2013,22.94,1,22.94,0.170408163
14286,2006,10.58,1,10.58,
14323,2006,9.25,1,9.25,
14323,2007,13.85,1,13.85,0.497297297
45583,2006,26.81,1,26.81,
45583,2007,17.03,1,17.03,-0.364789258
83112,2006,42.39,1.5,63.585,
83112,2007,44.8,1.5,67.2,0.056853031
83112,2008,16.48,1.5,24.72,-0.632142857
83112,2009,25.82,1.5,38.73,0.566747573
83112,2010,36.35,1.5,54.525,0.407823393
83112,2011,43.66,1.5,65.49,0.201100413
83112,2012,42.9,1.5,64.35,-0.017407238
83112,2013,89.17,1.5,133.755,1.078554779
83112,2014,53.14,1,53.14,-0.602706441
83112,2015,31.63,1,31.63,-0.404779827
83112,2016,44.7,1,44.7,0.413215302
83112,2017,31.15,1,31.15,-0.303131991
83112,2018,29.89,1,29.89,-0.040449438
83112,2019,25.28,1,25.28,-0.154232185
83112,2020,24.51,1,24.51,-0.030458861
83112,2021,38.71,1,38.71,0.579355365
29102,2006,29.78,0.02,0.5956,
29102,2007,27.39,0.02,0.5478,-0.080255205
29102,2008,11.97,0.02,0.2394,-0.562979189
29102,2009,21.89,0.02,0.4378,0.828738513
29102,2010,23.46,0.02,0.4692,0.071722248
29102,2011,17.34,0.02,0.3468,-0.260869565
29102,2012,14.45,0.02,0.289,-0.166666667
29102,2013,16.99,0.02,0.3398,0.175778547
29102,2014,12.98,0.02,0.2596,-0.236021189
29102,2015,8.51,0.02,0.1702,-0.344375963
29102,2016,16.4,0.02,0.328,0.927144536
29102,2017,6.83,0.02,0.1366,-0.583536585
29102,2018,2,0.02,0.04,-0.707174231
29102,2019,2.88,0.02,0.0576,0.44
29102,2020,58.23,1,58.23,1009.9375
29102,2021,81.09,1,81.09,0.392581144
59184,2006,49.2,1,49.2,
59184,2007,52.34,1,52.34,0.063821138
77828,2006,15.7,1,15.7,
29145,2006,13.19,1,13.19,
39490,2006,66.51,1,66.51,
39490,2007,107.54,1,107.54,0.616899714
39490,2008,74.53,1,74.53,-0.306955551
39490,2009,103.17,1,103.17,0.384274789
39490,2010,119.23,1,119.23,0.155665407
39490,2011,90.58,1,90.58,-0.240291873
39490,2012,78.5,1,78.5,-0.133362773
39490,2013,85.94,1,85.94,0.09477707
39490,2014,62.67,1,62.67,-0.270770305
39490,2015,44.47,1,44.47,-0.290410085
39490,2016,63.47,1,63.47,0.427254329
39490,2017,42.22,1,42.22,-0.334803844
39490,2018,26.25,1,26.25,-0.37825675
39490,2019,25.59,1,25.59,-0.025142857
39490,2020,14.19,1,14.19,-0.445486518
39490,2021,26.89,1,26.89,0.894996476
78231,2006,87.75,4,351,
78231,2007,27.52,1,27.52,-0.921595442
78231,2008,26.63,1,26.63,-0.032340116
78231,2009,22.1,1,22.1,-0.1701089
78231,2010,57.5,1,57.5,1.601809955
78231,2011,81.72,1,81.72,0.421217391
78231,2012,12.31,1,12.31,-0.849363681
78231,2013,15.59,1,15.59,0.266450041
14526,2006,20.98,1,20.98,
14526,2007,15.39,1,15.39,-0.266444233
14526,2008,9.47,1,9.47,-0.384665367
14526,2009,14.29,1,14.29,0.508975713
14526,2010,13.67,1,13.67,-0.043386984
14526,2011,13.27,1,13.27,-0.029261156
14526,2012,25.79,1,25.79,0.943481537
14526,2013,34.23,1,34.23,0.327258627
14526,2014,45.85,1,45.85,0.339468303
14526,2015,39.93,1,39.93,-0.129116685
14526,2016,57.18,1,57.18,0.432006011
14526,2017,43.14,1,43.14,-0.245540399
14526,2018,35.69,1,35.69,-0.172693556
14526,2019,30.19,1,30.19,-0.154104791
14526,2020,37.4,1,37.4,0.238820802
14593,2006,76.98,28,2155.44,
14593,2007,153.47,28,4297.16,0.99363471
14593,2008,113.66,28,3182.48,-0.259399231
14593,2009,185.35,28,5189.8,0.630740806
14593,2010,283.75,28,7945,0.53088751
14593,2011,381.32,28,10676.96,0.343859031
14593,2012,667.105,28,18678.94,0.749462394
14593,2013,476.75,28,13349,-0.285344886
14593,2014,100.75,4,403,-0.969810473
14593,2015,110.3,4,441.2,0.094789082
14593,2016,113.05,4,452.2,0.024932004
14593,2017,154.12,4,616.48,0.363290579
14593,2018,225.74,4,902.96,0.464702829
14593,2019,223.97,4,895.88,-0.007840879
14593,2020,115.81,1,115.81,-0.870730455
14593,2021,141.5,1,141.5,0.221828858
14702,2006,17.39,1,17.39,
14702,2007,19.42,1,19.42,0.116733755
14702,2008,12.91,1,12.91,-0.335221421
14702,2009,12.2,1,12.2,-0.054996127
14702,2010,12.35,1,12.35,0.012295082
14702,2011,12.32,1,12.32,-0.00242915
14702,2012,10.6,1,10.6,-0.13961039
14702,2013,17.855,1,17.855,0.684433962
14702,2014,22.09,1,22.09,0.237188463
14702,2015,16.77,1,16.77,-0.240832956
14702,2016,29.08,1,29.08,0.734048897
14702,2017,56.43,1,56.43,0.940508941
14702,2018,32.88,1,32.88,-0.417331207
14702,2019,54.26,1,54.26,0.650243309
14702,2020,59.23,1,59.23,0.091596019
14702,2021,136.65,1,136.65,1.307107885
11581,2006,45.1,2,90.2,
11581,2007,60.99,2,121.98,0.35232816
11581,2008,31.55,1,31.55,-0.741351041
11581,2009,14.13,1,14.13,-0.552139461
11581,2010,19.82,1,19.82,0.402689314
11581,2011,20.08,1,20.08,0.013118063
11581,2012,28.12,1,28.12,0.400398406
11581,2013,35.72,1,35.72,0.27027027
11581,2014,33.73,1,33.73,-0.055711086
11581,2015,21.44,1,21.44,-0.364364068
11581,2016,23.83,1,23.83,0.111473881
11581,2017,24.05,1,24.05,0.00923206
11581,2018,29.45,1,29.45,0.224532225
11581,2019,22.21,1,22.21,-0.245840407
11581,2020,20.8,1,20.8,-0.063484917
11581,2021,25.16,1,25.16,0.209615385
14761,2006,3.15,1,3.15,
14761,2007,7.65,1,7.65,1.428571429
14761,2008,1.6,1,1.6,-0.790849673
14761,2009,2.4022,1,2.4022,0.501375
14761,2010,4.42,1,4.42,0.839980018
14761,2011,8.48,1,8.48,0.918552036
14761,2012,8.31,1,8.31,-0.02004717
14761,2013,12.55,1,12.55,0.51022864
14761,2014,14.7,1,14.7,0.171314741
14761,2015,12.39,1,12.39,-0.157142857
14761,2016,13.85,1,13.85,0.117836965
14761,2017,13.5,1,13.5,-0.025270758
14761,2018,7.8,1,7.8,-0.422222222
14761,2019,7.15,1,7.15,-0.083333333
14761,2020,6.99,1,6.99,-0.022377622
14761,2021,8.08,1,8.08,0.155937053
10516,2006,41.28,1,41.28,
10516,2007,33.09,1,33.09,-0.198401163
10516,2008,33.75,1,33.75,0.019945603
10516,2009,26.77,1,26.77,-0.206814815
10516,2010,25.82,1,25.82,-0.035487486
10516,2011,30.15,1,30.15,0.167699458
10516,2012,29.52,1,29.52,-0.020895522
10516,2013,43.4,1,43.4,0.470189702
10516,2014,52,1,52,0.198156682
10516,2015,36.68,1,36.68,-0.294615385
10516,2016,45.65,1,45.65,0.244547437
10516,2017,40.08,1,40.08,-0.122015334
10516,2018,40.97,1,40.97,0.022205589
10516,2019,46.35,1,46.35,0.131315597
10516,2020,50.41,1,50.41,0.087594391
10516,2021,67.59,1,67.59,0.340805396
14868,2006,123.81,1,123.81,
14868,2007,154.69,1,154.69,0.249414425
14868,2008,126,1,126,-0.18546771
14868,2009,95.62,1,95.62,-0.241111111
14868,2010,82.5,1,82.5,-0.137209789
14868,2011,90.01,1,90.01,0.091030303
14868,2012,89.97,1,89.97,-0.000444395
77595,2006,36,1,36,
77595,2007,21.94,1,21.94,-0.390555556
77595,2008,30.11,1,30.11,0.372379216
77595,2009,29.43,1,29.43,-0.022583859
77595,2010,27.42,1,27.42,-0.068297655
77595,2011,19.27,1,19.27,-0.297228301
77595,2012,9.55,1,9.55,-0.504411002
77595,2013,33.68,1,33.68,2.526701571
77595,2014,46.37,1,46.37,0.376781473
77595,2015,21.39,1,21.39,-0.538710373
77595,2016,27.65,1,27.65,0.292660122
77595,2017,35.75,1,35.75,0.292947559
77595,2018,34.26,1,34.26,-0.041678322
77595,2019,27.6,1,27.6,-0.194395797
77595,2020,42.67,1,42.67,0.546014493
77595,2021,119.85,1,119.85,1.80876494
29209,2006,31.55,1,31.55,
29209,2007,39.28,1,39.28,0.245007924
29209,2008,18.84,1,18.84,-0.520366599
29209,2009,29.61,1,29.61,0.571656051
29209,2010,34.25,1,34.25,0.156703816
29209,2011,37.41,1,37.41,0.092262774
29209,2012,38.08,1,38.08,0.01790965
29209,2013,54.25,1,54.25,0.424632353
29209,2014,57.89,1,57.89,0.067096774
29209,2015,54.18,1,54.18,-0.064087062
29209,2016,71.3,1,71.3,0.315983758
29209,2017,80.41,1,80.41,0.127769986
29209,2018,68.95,1,68.95,-0.142519587
29209,2019,84.74,1,84.74,0.229006526
29209,2020,97.3,1,97.3,0.148218079
29209,2021,134.27,1,134.27,0.37995889
15203,2006,6.37,2,12.74,
15203,2007,23.6,2,47.2,2.704866562
15203,2008,4.08,1,4.08,-0.913559322
15203,2009,3.86,1,3.86,-0.053921569
15203,2010,9.55,1,9.55,1.474093264
15203,2011,6.03,1,6.03,-0.368586387
15203,2012,5.4898,1,5.4898,-0.089585406
15203,2013,6.249,1,6.249,0.138292834
15203,2014,5.2901,1,5.2901,-0.153448552
15203,2015,3.038,1,3.038,-0.425719741
15203,2016,3.25,1,3.25,0.069782752
15203,2017,2.7004,1,2.7004,-0.169107692
15203,2018,2.39,1,2.39,-0.114945934
15203,2019,1.8401,1,1.8401,-0.230083682
15203,2020,2.49,1,2.49,0.353187327
15203,2021,3.54,1,3.54,0.421686747
24272,2006,63.78,1,63.78,
24272,2007,60.21,1,60.21,-0.055973659
24272,2008,29.24,1,29.24,-0.514366384
24272,2009,43.22,1,43.22,0.478112175
24272,2010,48.77,1,48.77,0.128412772
24272,2011,44.14,1,44.14,-0.094935411
24272,2012,71.6,1,71.6,0.622111464
24272,2013,92.48,1,92.48,0.291620112
24272,2014,104.1,1,104.1,0.125648789
24272,2015,100.62,1,100.62,-0.033429395
24272,2016,115.95,1,115.95,0.152355397
24272,2017,65.39,1,65.39,-0.436050022
24272,2018,83.86,1,83.86,0.282459092
24272,2019,77.05,1,77.05,-0.081206773
24272,2020,70.92,1,70.92,-0.079558728
24272,2021,89.12,1,89.12,0.256627186
15537,2006,10.42,1,10.42,
15537,2007,9.7,1,9.7,-0.069097889
15537,2008,6.99,1,6.99,-0.279381443
15537,2009,7.25,1,7.25,0.037195994
15537,2010,7.85,1,7.85,0.082758621
15537,2011,8.05,1,8.05,0.025477707
15537,2012,10,1,10,0.242236025
15537,2013,13.66,1,13.66,0.366
15537,2014,14.95,1,14.95,0.09443631
15537,2015,15.69,1,15.69,0.049498328
15537,2016,13.8649,1,13.8649,-0.116322498
15537,2017,13.5,1,13.5,-0.026318257
15537,2018,19.98,1,19.98,0.48
15537,2019,12.44,1,12.44,-0.377377377
15537,2020,10.75,1,10.75,-0.13585209
15457,2006,17.13,1,17.13,
15457,2007,42.5,1,42.5,1.481027437
15457,2008,8.9,1,8.9,-0.790588235
15457,2009,8.55,1,8.55,-0.039325843
15457,2010,21,1,21,1.456140351
15457,2011,35.81,1,35.81,0.705238095
15457,2012,22.88,1,22.88,-0.361072326
15457,2013,51,1,51,1.229020979
15457,2014,55.31,1,55.31,0.084509804
15457,2015,40.71,1,40.71,-0.263966733
15457,2016,33.84,1,33.84,-0.168754606
15457,2017,41.47,1,41.47,0.225472813
15457,2018,30.45,1,30.45,-0.265734266
15457,2019,27.95,1,27.95,-0.082101806
15457,2020,13.23,1,13.23,-0.526654741
15553,2006,38.91,1,38.91,
15553,2007,37.64,1,37.64,-0.032639424
15553,2008,31.35,1,31.35,-0.167109458
15553,2009,36.47,1,36.47,0.163317384
15553,2010,35.85,1,35.85,-0.017000274
15553,2011,42.26,1,42.26,0.178800558
15553,2012,39.97,1,39.97,-0.054188358
15553,2013,47.23,1,47.23,0.181636227
15553,2014,54.51,1,54.51,0.154139318
15553,2015,63.81,1,63.81,0.170610897
15721,2006,44.97,2,89.94,
15721,2007,76.56,2,153.12,0.702468312
15721,2008,36.4,1,36.4,-0.762277952
15721,2009,35.27,1,35.27,-0.031043956
15721,2010,30.45,1,30.45,-0.136660051
15721,2011,34.36,1,34.36,0.128407225
15721,2012,45.45,1,45.45,0.322759022
15721,2013,55.04,1,55.04,0.2110011
15721,2014,43.69,1,43.69,-0.206213663
15721,2015,14.81,1,14.81,-0.661020829
15721,2016,8.69,1,8.69,-0.413234301
68830,2006,16.48,1,16.48,
68830,2007,18.54,1,18.54,0.125
68830,2008,5.8,1,5.8,-0.687162891
68830,2009,15.1,1,15.1,1.603448276
68830,2010,15.06,1,15.06,-0.002649007
68830,2011,25.7,1,25.7,0.706507304
68830,2012,21.84,1,21.84,-0.150194553
68830,2013,40.96,1,40.96,0.875457875
68830,2014,55.51,1,55.51,0.355224609
68830,2015,53.43,1,53.43,-0.037470726
68830,2016,83.03,1,83.03,0.553995882
68830,2017,81.65,1,81.65,-0.016620499
68830,2018,72.93,1,72.93,-0.106797306
68830,2019,75.35,1,75.35,0.033182504
68830,2020,76.5,1,76.5,0.01526211
85631,2006,43.72,1,43.72,
85631,2007,41.15,1,41.15,-0.058783166
85631,2008,16.56,1,16.56,-0.597569866
85631,2009,23.79,1,23.79,0.436594203
85631,2010,40.68,1,40.68,0.709962169
85631,2011,36,1,36,-0.115044248
85631,2012,38.88,1,38.88,0.08
85631,2013,51.25,1,51.25,0.318158436
85631,2014,54.005,1,54.005,0.053756098
85631,2015,46.82,1,46.82,-0.133043237
85631,2016,81.34,1,81.34,0.737291756
85631,2017,115.62,1,115.62,0.421440866
85631,2018,147.2,1,147.2,0.273136136
85631,2019,196.85,1,196.85,0.337296196
85631,2020,277.43,1,277.43,0.409347219
85631,2021,249.79,1,249.79,-0.099628735
29787,2006,12.71,1,12.71,
29787,2007,8.5,1,8.5,-0.331235248
29787,2008,7,1,7,-0.176470588
29787,2009,7.18,1,7.18,0.025714286
44644,2006,45.35,1,45.35,
44644,2007,48.47,1,48.47,0.068798236
